1754104157367716608,-4.82047,0.58410,1.15708,0.24010,-0.15866,-0.61755,0.73199,
1754104157434434304,-4.84184,0.54121,1.15818,0.21546,-0.13922,-0.62449,0.73770,
1754104157467793152,-4.85208,0.51916,1.15696,0.20668,-0.12934,-0.62548,0.74117,
1754104157534511104,-4.86910,0.47585,1.15285,0.18779,-0.11415,-0.62798,0.74655,
1754104157567869952,-4.87701,0.45430,1.14864,0.17855,-0.10826,-0.62931,0.74858,
1754104157634587904,-4.89081,0.40974,1.14073,0.16004,-0.09629,-0.63236,0.75182,
1754104157667946752,-4.89579,0.38746,1.13606,0.15247,-0.08948,-0.63286,0.75381,
1754104157734664704,-4.90860,0.33855,1.12901,0.14254,-0.07460,-0.62885,0.76070,
1754104157768023808,-4.91405,0.31391,1.12577,0.13717,-0.06958,-0.62719,0.76353,
1754104157834741504,-4.92520,0.26510,1.12303,0.13091,-0.06068,-0.62843,0.76437,
1754104157868100608,-4.93096,0.24035,1.12172,0.12355,-0.05505,-0.63167,0.76335,
1754104157934818048,-4.94192,0.19335,1.12392,0.11197,-0.04697,-0.63283,0.76471,
1754104158034892288,-4.96111,0.12757,1.12782,0.08903,-0.04886,-0.64000,0.76163,
1754104158134966528,-4.98367,0.06110,1.12981,0.07690,-0.04508,-0.64115,0.76222,
1754104158235040768,-5.00904,-0.00817,1.12963,0.07228,-0.03488,-0.63877,0.76520,
1754104158335115008,-5.03481,-0.08234,1.12893,0.05971,-0.02622,-0.63452,0.77015,
1754104158435189248,-5.05971,-0.16037,1.13088,0.04294,-0.01724,-0.62825,0.77663,
1754104158535263488,-5.08239,-0.23768,1.13547,0.02370,-0.00584,-0.63442,0.77260,
1754104158635337472,-5.10012,-0.31205,1.14192,0.00617,0.00740,-0.63975,0.76852,
1754104158735411968,-5.11322,-0.38464,1.14316,-0.00637,0.01436,-0.64698,0.76235,
1754104158835486208,-5.12415,-0.45645,1.14296,-0.01312,0.02242,-0.65160,0.75812,
1754104159035629568,-5.14083,-0.61329,1.13261,-0.02046,0.02281,-0.65730,0.75300,
1754104159135699712,-5.14789,-0.70056,1.13191,-0.01829,0.02401,-0.64973,0.75956,
1754104159335839744,-5.16616,-0.86575,1.14403,-0.01029,0.02005,-0.64842,0.76095,
1754104159469266432,-5.18099,-0.97080,1.13993,-0.01360,0.01415,-0.66040,0.75066,
1754104159569336064,-5.18777,-1.05460,1.13211,-0.02258,0.01789,-0.66544,0.74590,
1754104159636049408,-5.19071,-1.11709,1.12849,-0.02887,0.02560,-0.66253,0.74804,
1754104159736119040,-5.19327,-1.20931,1.13034,-0.04160,0.04283,-0.65111,0.75663,
1754104159769475840,-5.19273,-1.24022,1.13399,-0.04809,0.04995,-0.64830,0.75822,
1754104159836188928,-5.19237,-1.29706,1.14322,-0.05779,0.07016,-0.64275,0.76067,
1754104159869545472,-5.19072,-1.32403,1.14936,-0.06380,0.08279,-0.64091,0.76047,
1754104159936260096,-5.18409,-1.37395,1.16160,-0.07728,0.10637,-0.63631,0.76014,
1754104159969618944,-5.17751,-1.39593,1.16612,-0.08444,0.11747,-0.63358,0.76003,
1754104160036336640,-5.16425,-1.44425,1.17351,-0.10028,0.14066,-0.62920,0.75781,
1754104160069695488,-5.15555,-1.46868,1.17517,-0.11162,0.15208,-0.62848,0.75461,
1754104160136413440,-5.13790,-1.51332,1.17611,-0.12426,0.17128,-0.61931,0.75610,
1754104160236489984,-5.11794,-1.58042,1.16975,-0.14346,0.17271,-0.61476,0.75608,
1754104160336566784,-5.11542,-1.65278,1.15833,-0.15086,0.15186,-0.61924,0.75546,
1754104160369925632,-5.11998,-1.67722,1.15373,-0.14860,0.14080,-0.62001,0.75742,
1754104160436643584,-5.13446,-1.72880,1.14903,-0.14477,0.11430,-0.62827,0.75581,
1754104160470002432,-5.14547,-1.75331,1.14647,-0.13403,0.10186,-0.63165,0.75676,
1754104160536720640,-5.17082,-1.80307,1.14742,-0.10331,0.07832,-0.63372,0.76263,
1754104160570079232,-5.18458,-1.82697,1.14820,-0.08719,0.06719,-0.63166,0.76739,
1754104160636797440,-5.21211,-1.87272,1.14938,-0.05322,0.04324,-0.62990,0.77364,
1754104160670156544,-5.22531,-1.89338,1.14704,-0.03783,0.03178,-0.63206,0.77334,
1754104160736874496,-5.25096,-1.93498,1.14186,-0.01467,0.01097,-0.63737,0.77034,
1754104160770233600,-5.26093,-1.95836,1.13778,-0.00496,0.00245,-0.63929,0.76894,
1754104160836951808,-5.27863,-2.00426,1.12870,0.00931,-0.00998,-0.64305,0.76570,
1754104160937028096,-5.29883,-2.07764,1.11447,0.02252,-0.01842,-0.64744,0.76156,
1754104161037102336,-5.31690,-2.15777,1.10808,0.02249,-0.02150,-0.64465,0.76384,
1754104161137176832,-5.33578,-2.23968,1.11024,0.02131,-0.02067,-0.64085,0.76710,
1754104161237251072,-5.35482,-2.31815,1.12037,0.02517,-0.00776,-0.63932,0.76849,
1754104161337325056,-5.36897,-2.39673,1.12800,0.02868,0.00164,-0.63829,0.76926,
1754104161437399296,-5.38021,-2.47003,1.12926,0.02526,0.00644,-0.63825,0.76938,
1754104161537473792,-5.38932,-2.54787,1.12210,0.01859,0.00279,-0.64140,0.76698,
1754104161637548288,-5.39731,-2.63190,1.11282,0.01347,-0.00366,-0.64203,0.76655,
1754104161737622272,-5.40342,-2.71706,1.11056,0.01444,-0.00862,-0.63480,0.77249,
